user,dataset,FromMe,ToCcPosition,HasAttachments,BodyLength,SubjectLength,SubjectPrefix,Sender,Recipient,repliedTo
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,UserEC198BC,User4698E3B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,UserEC198BC,User4698E3B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,UserEC198BC,User4698E3B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,re,UserEC198BC,User4698E3B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,fw,UserA894276,User545C54B,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,17-32,re,UserA95670F,User7E601F9,True
User7E601F9,Validation,1.0,NotOnToOrCcLine,0.0,33-64,17-32,fw,User7E601F9,User545C54B,False
User7E601F9,Validation,1.0,SecondOnToLine,0.0,513-1023,33-64,no prefix,User7E601F9,User776F3DD;User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserE92D37D,UserE92D37D,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User851301B,User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,17-32,>64,re,User79FA995,User545C54B;User851301B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,5-8,>64,re,User851301B,User545C54B;User79FA995,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,5-8,no prefix,UserC414EE4,User25839E8;User7E601F9,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,0.0,129-256,33-64,re,UserB3CB725,User3B9833;User7E601F9;User851301B;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,33-64,re,UserC311E0E,User3B9833;User7E601F9;User851301B;UserB3CB725,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,17-32,33-64,re,User851301B,User3B9833;User7E601F9;UserB3CB725;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,65-128,33-64,re,UserB3CB725,User3B9833;User7E601F9;User851301B;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,65-128,33-64,re,UserB3CB725,User3B9833;User7E601F9;User851301B;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,33-64,re,UserC311E0E,User3B9833;User7E601F9;User851301B;UserB3CB725,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,33-64,re,UserB3CB725,User3B9833;User7E601F9;User851301B;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,33-64,re,UserB3CB725,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,>1023,33-64,re,UserC311E0E,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserB3CB725,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,33-64,33-64,re,UserB3CB725,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,33-64,re,UserB3CB725,User7E601F9;User851301B;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,257-512,33-64,re,UserC311E0E,User7E601F9;User851301B;UserB3CB725,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,33-64,re,UserB3CB725,User7E601F9;User851301B;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,re,UserB3CB725,User3B9833;User7E601F9;User851301B;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,257-512,33-64,re,UserC311E0E,User3B9833;User7E601F9;User851301B;UserB3CB725,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,17-32,33-64,re,UserB3CB725,User3B9833;User7E601F9;User851301B;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,re,UserB3CB725,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,>64,re,UserC311E0E,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,re,UserC311E0E,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserB3CB725,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,>1023,33-64,re,UserB3CB725,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserC311E0E,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,re,UserB3CB725,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,257-512,33-64,re,UserC311E0E,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserB3CB725,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,257-512,33-64,re,UserB3CB725,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,33-64,re,UserC311E0E,User3B9833;User61D511;User7E601F9;User851301B;User92043D5;UserB3CB725,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User851301B,User545C54B;UserA894276;UserF88A5EC,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,513-1023,17-32,re,User7795862,User7795862;User7E601F9;User851301B,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,33-64,re,User851301B,User776F3DD;User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,1.0,257-512,33-64,re,User851301B,User776F3DD;User7E601F9,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,re,User8FABA64,User3B9833;User72A3D78;User7E601F9;User851301B;UserA913FCD,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserBE7A52B,User7E601F9,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,0.0,>1023,33-64,no prefix,User8F86634,User1267CDB;User1899EA;User3A1A53B;User3F04357;User72A3D78;User7E601F9;User7F9C01;User8F86634;User9042412;User9AB9A68;User9E6B60D;User9F82856;UserA68C4FB;UserAF9B83E;UserB780104;UserB7BBC64;UserC1B9076;UserC311E0E;UserD6FCA03;UserDC4EB12;UserF5F1348;UserFDDA735,True
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,UserA894276,User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,33-64,17-32,re,User851301B,User545C54B;UserA894276,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User79FA995,User545C54B;User851301B;UserA894276,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserA894276,User545C54B;User79FA995;User851301B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User851301B,User545C54B;User79FA995;UserA894276,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User79FA995,User545C54B;User851301B;UserA894276,False
User7E601F9,Validation,0.0,FirstOnToLine,1.0,>1023,>64,Other,User704E9D3,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,17-32,33-64,re,User851301B,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,re,User2FE84F1,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,re,User2FE84F1,User429F05E;User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,re,User2FE84F1,User429F05E;User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,33-64,re,User2FE84F1,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,33-64,re,User2FE84F1,User3F8A38;User429F05E;User4C921D6;User7E601F9;User851301B,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,33-64,re,User3F8A38,User2FE84F1;User429F05E;User4C921D6;User7E601F9;User851301B,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,17-32,re,User851301B,User7E601F9,True
User7E601F9,Validation,0.0,SecondOnToLine,0.0,257-512,33-64,no prefix,User776F3DD,User776F3DD;User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User776F3DD,User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,User851301B,User545C54B;User776F3DD,False
User7E601F9,Validation,0.0,FirstOnToLine,1.0,257-512,33-64,no prefix,User2298320,User7E601F9;User851301B,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,33-64,33-64,re,User851301B,User2298320;User7E601F9,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,9-16,no prefix,UserC414EE4,User76AEF9C;User7E601F9;UserB4BC519;UserDB73B4F,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,no prefix,UserBE7A52B,User7E601F9;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,17-32,re,UserBE7A52B,User7E601F9;UserC311E0E,True
User7E601F9,Validation,1.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User7E601F9,User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserEEB13CD,User2AB5000,False
User7E601F9,Validation,0.0,FirstOnToLine,1.0,17-32,9-16,fw,User776F3DD,User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User5BF2BC4,,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,0.0,>1023,33-64,no prefix,UserA3C94EE,User79FA995;User7E601F9;UserC34D0BC,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,0.0,65-128,33-64,re,User79FA995,User7E601F9;UserA3C94EE;UserC34D0BC,True
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,no prefix,User8375823,User6101E8,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,33-64,fw,User2298320,User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,UserA894276,User2298320;User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,UserA894276,User2298320;User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,1.0,257-512,33-64,no prefix,User432F503,User6101E8,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,33-64,no prefix,User9C14FCC,User1F52B43;User239D4EE;User6694ECC;User79FA995;User7E601F9;User994112;UserCE387D4;UserD27CEDE,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,>1023,33-64,re,User6694ECC,User1F52B43;User239D4EE;User79FA995;User7E601F9;User994112;User9C14FCC;UserCE387D4;UserD27CEDE,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,513-1023,33-64,re,User9C14FCC,User1F52B43;User239D4EE;User6694ECC;User79FA995;User7E601F9;User994112;UserCE387D4;UserD27CEDE,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,65-128,33-64,re,User79FA995,User7E601F9;User9C14FCC,True
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,33-64,re,UserCE387D4,User79FA995;User7E601F9;User9C14FCC,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,33-64,re,UserCE387D4,User79FA995;User7E601F9;User9C14FCC,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,33-64,33-64,re,User79FA995,User7E601F9;User9C14FCC;UserCE387D4,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User9EEABA2,User118DF7B;User2298320;User255F009;User2594312;User40C9024;User43E627B;User4F07C95;User5C5E58A;User6A79CC0;User76AEF9C;User776F3DD;User851301B;User8662148;User8A68CFE;User9C75154;UserB14E6D4;UserC34D0BC;UserC7835DB;UserD004382;UserDD32A59,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User7ED997B,User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User8D01CC0,UserCB27200,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,17-32,no prefix,User781C2E7,User5AD8CA5;User7E601F9;User8B98E4;User9D021AC;UserA1EDAB;UserC34D0BC;UserC48FF89;UserE6CBB71,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,re,User9D021AC,User5AD8CA5;User781C2E7;User7E601F9;User8B98E4;User9D021AC;UserA1EDAB;UserC34D0BC;UserC48FF89;UserE6CBB71,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,257-512,17-32,re,User5AD8CA5,User781C2E7;User7E601F9;User8B98E4;User9D021AC;UserA1EDAB;UserC34D0BC;UserC48FF89;UserE6CBB71,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,re,UserC48FF89,User5AD8CA5;User781C2E7;User7E601F9;User8B98E4;User9D021AC;UserA1EDAB;UserC34D0BC;UserE6CBB71,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,17-32,17-32,re,UserA1EDAB,User5AD8CA5;User781C2E7;User7E601F9;User8B98E4;User9D021AC;UserC34D0BC;UserC48FF89;UserE6CBB71,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,129-256,17-32,re,UserE6CBB71,User5AD8CA5;User781C2E7;User7E601F9;User8B98E4;User9D021AC;UserA1EDAB;UserC34D0BC;UserC48FF89,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,17-32,re,User781C2E7,User43A4942;User7E601F9;UserA1EDAB;UserB9B81B0;UserC34D0BC;UserC48FF89,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,re,User781C2E7,User43A4942;User7E601F9;UserA1EDAB;UserB9B81B0;UserC34D0BC;UserC48FF89,True
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,17-32,re,User781C2E7,User7E601F9;UserA1EDAB;UserB9B81B0;UserC34D0BC;UserC48FF89,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,User8CA6337,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User8351AD,User7E601F9,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,3-4,no prefix,UserA0F8768,User79FA995;User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,no prefix,User8226AE3,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,re,UserA78B6DF,User7E601F9;User8226AE3;UserB0C132F,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,33-64,re,UserB0C132F,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,33-64,re,UserA913FCD,User7E601F9;User8226AE3;User8FABA64;UserA78B6DF;UserB0C132F,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,33-64,re,UserA913FCD,User7E601F9;User8226AE3;User851301B;User8FABA64;UserA78B6DF,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User7ECA374,User7E601F9,False
User7E601F9,Validation,1.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User7E601F9,User545C54B,False
User7E601F9,Validation,1.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User7E601F9,User545C54B,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,33-64,re,User8CE26B4,User545C54B;User7E601F9,True
User7E601F9,Validation,1.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User7E601F9,User545C54B;User8CE26B4,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,>64,no prefix,User7709E11,User2744BD0;User7E601F9;UserC338488,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,513-1023,>64,re,User7709E11,User3F8A38;User5D8B282;User7E601F9;User8545F2C;User97FD42C;User99AFC68;UserC338488,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,513-1023,>64,re,User7709E11,User3F8A38;User5D8B282;User7E601F9;User8545F2C;User97FD42C;UserC338488,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User7ECA374,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,>64,re,User851301B,User1EFCE05;User7E601F9;UserA3C94EE,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,9-16,re,UserD45E58,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,5-8,no prefix,UserC414EE4,User7E601F9;User8A691F7;UserBFBB991;UserD2B5CF0,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,9-16,9-16,no prefix,UserF88A5EC,User7E601F9,True
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,17-32,no prefix,User2298320,User776F3DD;User781C2E7;User7E601F9;UserA894276;UserF88A5EC,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,re,UserF88A5EC,User2298320;User776F3DD;User781C2E7;User7E601F9;UserA894276,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,re,User2298320,User776F3DD;User781C2E7;User7E601F9;UserA894276;UserF88A5EC,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,5-8,33-64,re,User851301B,User7E601F9;User8FABA64;UserA913FCD;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,65-128,5-8,no prefix,UserB14E6D4,User7E601F9;User8662148,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,1.0,129-256,33-64,no prefix,User7795862,User267BAFE;User2F2113D;User4780DC;User4A902DC;User63B42F9;User714F347;User7795862;User7E0B2B;User946AC64;User98E35C0;UserA66DF84;UserA89DBB6;UserA9D22E4;UserB35B323;UserB4F8058;UserD239F4B;UserD606520;UserEC97FA7;UserF8F32C3;UserFD91EF4;UserFEF0F55,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,0.0,513-1023,5-8,no prefix,UserC414EE4,User68387CB;User7E601F9;User8B6D523,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,>1023,17-32,Other,User9C14FCC,User1547E67;User239D4EE;User3C66FC6;User48B5273;User49B4288;User4C15591;User4DC9A5C;User5A34C23;User6694ECC;User6AA86E;User79FA995;User7DAD220;User994112;User9A63084;UserA0F8768;UserA3D6BF1;UserAF2E43E;UserCD6139D;UserCE387D4;UserD27CEDE;UserDAA97B1;UserE745DAB,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,User9C14FCC,User1547E67;User239D4EE;User3C66FC6;User48B5273;User49B4288;User4C15591;User4DC9A5C;User5A34C23;User6694ECC;User6AA86E;User79FA995;User7DAD220;User994112;User9A63084;UserA0F8768;UserA3D6BF1;UserAF2E43E;UserCD6139D;UserCE387D4;UserD27CEDE;UserDAA97B1;UserE745DAB,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,>1023,33-64,re,User5A3D9D3,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,17-32,re,User7F9C01,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,1.0,>1023,33-64,no prefix,User1AD6A11,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,33-64,no prefix,User851301B,User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,fw,User255F009,UserF6CFF75,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,User8CA6337,User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User79FA995,User545C54B,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,33-64,no prefix,User776F3DD,User776F3DD;User7E601F9,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,33-64,no prefix,User776F3DD,User776F3DD;User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,>64,no prefix,UserBE7A52B,User7A4FCFF;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,513-1023,17-32,no prefix,UserA0F8768,User79FA995;User7E601F9;User9C14FCC;UserA0F8768;UserE96636E,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,513-1023,17-32,re,User9C14FCC,User79FA995;User7E601F9;UserA0F8768;UserC3BD7CB;UserE96636E,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,129-256,17-32,re,UserA0F8768,User79FA995;User7E601F9;User9C14FCC;UserC3BD7CB;UserE96636E,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,re,User79FA995,User7E601F9;User9C14FCC;UserA0F8768;UserC3BD7CB;UserE96636E,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,513-1023,17-32,re,User9C14FCC,User79FA995;User7E601F9;UserC3BD7CB,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,65-128,17-32,re,User79FA995,User7E601F9;User9C14FCC;UserC3BD7CB,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,re,UserC3BD7CB,User79FA995;User7E601F9;User9C14FCC,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,65-128,17-32,re,User79FA995,User7E601F9;User9C14FCC;UserC3BD7CB,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,513-1023,17-32,re,User9C14FCC,User79FA995;User7E601F9;UserC3BD7CB,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,513-1023,17-32,re,User79FA995,User7E601F9;User9C14FCC;UserC3BD7CB,False
User7E601F9,Validation,0.0,SecondOrLaterOnCcLine,0.0,513-1023,17-32,re,UserC3BD7CB,User79FA995;User7E601F9;User9C14FCC,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,17-32,17-32,fw,User79FA995,User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,UserA894276,User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserA894276,User545C54B,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User79FA995,User545C54B;UserA894276,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserA894276,User545C54B;User79FA995,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,17-32,17-32,re,User79FA995,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,5-8,no prefix,User8FABA64,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,5-8,re,User8FABA64,User7E601F9;User851301B;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,5-8,re,User851301B,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,17-32,5-8,re,User8FABA64,User7E601F9;User851301B,True
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,33-64,fw,User851301B,User545C54B,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User8351AD,User7E601F9,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,1.0,0,5-8,no prefix,UserB14E6D4,User79FA995;User7E601F9;UserA3C94EE;UserC34D0BC,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserC34D0BC,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,9-16,no prefix,UserC34D0BC,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,129-256,33-64,no prefix,User851301B,User7E601F9;User8FABA64;UserA913FCD;UserC311E0E,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,65-128,33-64,re,User8FABA64,User7E601F9;User851301B;UserA913FCD;UserC311E0E,False
User7E601F9,Validation,0.0,FirstOnCcLine,0.0,65-128,33-64,re,User851301B,User7E601F9;User8FABA64;UserA913FCD;UserC311E0E,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,33-64,9-16,no prefix,User8FABA64,User7E601F9;User851301B,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,5-8,9-16,re,User851301B,User7E601F9;User8FABA64,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,UserE566879,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,33-64,no prefix,User851301B,User2298320;User776F3DD;User7E601F9;User9940063;UserA0F8768;UserA894276;UserAAC1B81;UserC34D0BC;UserCA9A483;UserF88A5EC,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,33-64,no prefix,User79FA995,User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,>1023,33-64,fw,User79FA995,User545C54B,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,33-64,no prefix,UserF88A5EC,User7E601F9;UserF88A5EC,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,17-32,33-64,re,UserF88A5EC,User7E601F9,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,>1023,17-32,fw,User851301B,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,17-32,re,User631D104,User7E601F9,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,UserA013421,User7E601F9;User851301B,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,33-64,17-32,no prefix,User851301B,User7E601F9,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User255F009,UserF6CFF75,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,re,User95C344B,User255F009;UserF6CFF75,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User255F009,UserF6CFF75,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User925008F,UserF6CFF75,False
User7E601F9,Validation,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User925008F,UserF6CFF75,False
User7E601F9,Validation,0.0,ThirdOrLaterOnToLine,1.0,0,5-8,no prefix,UserB14E6D4,User79FA995;User7E601F9;UserA3C94EE;UserC34D0BC,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserBE7A52B,User7E601F9;UserACC9342;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserC311E0E,User7E601F9;UserACC9342;UserBE7A52B,False
User7E601F9,Validation,0.0,SecondOnToLine,0.0,129-256,17-32,re,UserBE7A52B,User7E601F9;UserACC9342;UserC311E0E,True
User7E601F9,Validation,0.0,FirstOnToLine,0.0,257-512,17-32,re,UserBE7A52B,User7E601F9;UserACC9342;UserC311E0E,False
User7E601F9,Validation,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserC311E0E,User7E601F9;UserACC9342;UserBE7A52B,False
