user,dataset,FromMe,ToCcPosition,HasAttachments,BodyLength,SubjectLength,SubjectPrefix,Sender,repliedTo
User7E601F9,Test,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,UserA77659B,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,257-512,33-64,no prefix,UserA913FCD,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User4F39236,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,re,UserBE4B1A9,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserBE4B1A9,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,9-16,9-16,re,User851301B,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,9-16,re,User8CE26B4,True
User7E601F9,Test,0.0,SecondOnToLine,0.0,65-128,9-16,re,User8CE26B4,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,17-32,9-16,re,User851301B,False
User7E601F9,Test,0.0,FirstOnCcLine,0.0,257-512,33-64,re,User8375823,False
User7E601F9,Test,0.0,FirstOnCcLine,0.0,129-256,33-64,re,User8375823,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,257-512,17-32,re,UserA913FCD,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserA913FCD,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,re,UserBE7A52B,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserA913FCD,True
User7E601F9,Test,0.0,SecondOnToLine,0.0,129-256,17-32,re,UserC311E0E,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,513-1023,17-32,re,User81CB2D6,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,257-512,17-32,re,UserA913FCD,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,17-32,no prefix,User851301B,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,5-8,17-32,re,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,1.0,257-512,17-32,no prefix,UserEC198BC,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,33-64,re,User353AB9D,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,User67EEFF,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User95C344B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,1.0,257-512,>64,no prefix,User63A0D5C,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,17-32,no prefix,UserF88A5EC,False
User7E601F9,Test,0.0,FirstOnToLine,1.0,513-1023,>64,Other,User704E9D3,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,257-512,33-64,no prefix,UserC34D0BC,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,129-256,17-32,no prefix,User8FABA64,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,>1023,17-32,no prefix,User8FABA64,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,33-64,9-16,re,UserFF4544C,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,513-1023,5-8,no prefix,UserC414EE4,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserF88A5EC,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,User851301B,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,User851301B,False
User7E601F9,Test,1.0,FirstOnToLine,0.0,65-128,3-4,no prefix,User7E601F9,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,UserE566879,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,UserD45E58,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,User4A70905,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserD45E58,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,129-256,17-32,re,User4A70905,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,65-128,17-32,re,UserD45E58,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,33-64,17-32,re,User4A70905,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,17-32,re,User4A70905,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,17-32,re,User851301B,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,17-32,17-32,re,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,1.0,129-256,17-32,no prefix,User80264F9,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User255F009,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,UserFD83EBA,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,513-1023,33-64,no prefix,User776F3DD,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,17-32,33-64,no prefix,User851301B,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,33-64,33-64,re,User851301B,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,65-128,9-16,re,User8CE26B4,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,33-64,9-16,re,User851301B,False
User7E601F9,Test,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,no prefix,User2C744E1,False
User7E601F9,Test,0.0,SecondOrLaterOnCcLine,0.0,65-128,17-32,re,User851301B,False
User7E601F9,Test,0.0,SecondOrLaterOnCcLine,0.0,257-512,17-32,re,User6DA5845,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User7ECA374,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,513-1023,9-16,no prefix,User851301B,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,1-4,9-16,re,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User7795862,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,>1023,>64,no prefix,UserDFC562C,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,User5BF2BC4,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,257-512,33-64,re,UserC311E0E,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,17-32,33-64,re,User851301B,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,33-64,re,UserC311E0E,True
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User925008F,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,257-512,33-64,re,User8FABA64,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,5-8,17-32,re,UserA894276,False
User7E601F9,Test,0.0,FirstOnToLine,1.0,513-1023,>64,Other,User704E9D3,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,no prefix,UserC388200,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,UserF88A5EC,True
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,>1023,33-64,no prefix,User4525318,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,no prefix,UserB14E6D4,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,33-64,33-64,fw,UserC7835DB,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,513-1023,17-32,re,UserD90F5CA,False
User7E601F9,Test,0.0,FirstOnToLine,1.0,513-1023,>64,no prefix,User748E8D5,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,65-128,33-64,no prefix,User776F3DD,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,User7795862,False
User7E601F9,Test,0.0,FirstOnToLine,1.0,0,9-16,no prefix,User79FA995,False
User7E601F9,Test,0.0,NotOnToOrCcLine,1.0,257-512,33-64,no prefix,User9FCB6F,False
User7E601F9,Test,0.0,FirstOnToLine,1.0,129-256,17-32,no prefix,User2298320,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,513-1023,17-32,no prefix,User9C14FCC,False
User7E601F9,Test,0.0,SecondOrLaterOnCcLine,0.0,513-1023,17-32,re,UserC3BD7CB,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,33-64,re,UserC311E0E,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,33-64,re,UserC311E0E,True
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,9-16,no prefix,User77C74B4,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User77C74B4,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,33-64,9-16,re,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User79FA995,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,re,User77C74B4,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,User79FA995,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,33-64,9-16,re,User77C74B4,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,1.0,17-32,5-8,no prefix,UserC34D0BC,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,129-256,33-64,no prefix,User776F3DD,False
User7E601F9,Test,1.0,NotOnToOrCcLine,0.0,17-32,9-16,no prefix,User7E601F9,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,33-64,9-16,re,User4F07C95,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,65-128,9-16,no prefix,User79FA995,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,65-128,9-16,re,User1EFCE05,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,17-32,9-16,re,User79FA995,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,9-16,no prefix,User79FA995,True
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,>1023,9-16,no prefix,User5F7B665,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,1.0,257-512,17-32,no prefix,User432F503,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserC311E0E,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserC311E0E,True
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserA5E9DFC,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,513-1023,9-16,no prefix,UserA0F8768,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,65-128,9-16,re,User781C2E7,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,17-32,9-16,re,User851301B,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,33-64,9-16,re,User8662148,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,33-64,9-16,re,UserC7835DB,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,>64,re,UserC34D0BC,True
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User27D61AF,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserC34D0BC,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User266210F,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,33-64,17-32,no prefix,User851301B,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,65-128,17-32,re,User851301B,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,33-64,17-32,re,UserB432080,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,17-32,17-32,re,User255F009,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,257-512,33-64,re,User7F9C01,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,1-4,33-64,re,User7F9C01,True
User7E601F9,Test,0.0,FirstOnToLine,0.0,257-512,17-32,re,UserDD32A59,True
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User9C75154,False
User7E601F9,Test,1.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User7E601F9,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,5-8,17-32,re,UserF88A5EC,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User9C75154,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,9-16,re,User80264F9,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,Other,User9C14FCC,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,33-64,9-16,re,User79FA995,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,9-16,re,User79FA995,True
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,33-64,fw,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,>1023,33-64,re,User6FC27C6,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,9-16,33-64,fw,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,UserC7835DB,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,UserD45E58,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,65-128,33-64,fw,User851301B,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,>64,no prefix,UserA0F8768,False
User7E601F9,Test,1.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,User7E601F9,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,17-32,33-64,re,UserF88A5EC,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,1-4,33-64,re,User851301B,False
User7E601F9,Test,0.0,NotOnToOrCcLine,1.0,513-1023,17-32,re,UserD270122,False
User7E601F9,Test,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,UserC7835DB,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,>1023,33-64,fw,User2298320,True
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,129-256,9-16,no prefix,UserC3BD7CB,False
User7E601F9,Test,0.0,SecondOnToLine,0.0,513-1023,5-8,no prefix,UserC414EE4,False
User7E601F9,Test,0.0,FirstOnToLine,0.0,129-256,33-64,re,UserFBA10A8,True
User7E601F9,Test,0.0,SecondOnToLine,1.0,513-1023,17-32,fw,User851301B,False
User7E601F9,Test,0.0,SecondOnToLine,1.0,9-16,17-32,fw,User851301B,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,1.0,129-256,17-32,re,UserC7835DB,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,>1023,17-32,re,User851301B,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,1.0,129-256,17-32,re,UserC7835DB,False
User7E601F9,Test,0.0,ThirdOrLaterOnToLine,0.0,257-512,17-32,re,User851301B,False
User7E601F9,Test,0.0,FirstOnCcLine,1.0,>1023,>64,no prefix,UserA3C94EE,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,no prefix,UserF2A99A9,False
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,no prefix,User6306E33,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,no prefix,User4163285,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User4163285,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,9-16,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,17-32,fw,User6EA60CD,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User1804101,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,UserD63BF06,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,65-128,>64,re,UserF2A99A9,False
User68251CD,Train,0.0,FirstOnToLine,0.0,33-64,5-8,re,User2E2B0F1,False
User68251CD,Train,0.0,SecondOnToLine,0.0,>1023,17-32,no prefix,User2E2B0F1,False
User68251CD,Train,0.0,SecondOnToLine,0.0,129-256,17-32,re,UserA0F8768,True
User68251CD,Train,0.0,FirstOnToLine,0.0,65-128,17-32,re,UserA0F8768,True
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,257-512,17-32,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,257-512,17-32,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,33-64,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserCF328D6,False
User68251CD,Train,0.0,FirstOnToLine,0.0,9-16,9-16,re,UserA0F8768,False
User68251CD,Train,0.0,FirstOnToLine,0.0,>1023,33-64,no prefix,UserD12EF8D,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User597BE8C,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User79FA995,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User4163285,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,17-32,33-64,no prefix,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User79FA995,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,User2E2B0F1,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,17-32,33-64,re,User851301B,False
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,9-16,no prefix,User2E2B0F1,True
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User3D30249,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,9-16,no prefix,User925008F,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User6B560CE,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User6B560CE,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserC5ECECE,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,User74935DD,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,17-32,33-64,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,re,User79FA995,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User79FA995,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserA9CC2E4,False
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserA241EEC,True
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,no prefix,User5D09A2B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User79FA995,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,re,UserC34D0BC,False
User68251CD,Train,0.0,FirstOnToLine,0.0,257-512,9-16,no prefix,User74935DD,True
User68251CD,Train,0.0,FirstOnToLine,0.0,>1023,9-16,re,User74935DD,False
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,9-16,no prefix,UserA0F8768,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,no prefix,User781C2E7,False
User68251CD,Train,0.0,SecondOnToLine,1.0,513-1023,9-16,no prefix,UserA0F8768,False
User68251CD,Train,0.0,SecondOnToLine,0.0,257-512,9-16,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,257-512,17-32,no prefix,UserB309D4E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User6B560CE,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,User224E160,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,UserA95670F,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserF850F5D,False
User68251CD,Train,0.0,FirstOnToLine,0.0,65-128,9-16,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,65-128,9-16,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,65-128,9-16,re,User2E2B0F1,True
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,3-4,no prefix,User4163285,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,17-32,33-64,no prefix,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,no prefix,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,33-64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserC34D0BC,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,re,UserA0F8768,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,re,UserC34D0BC,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,33-64,17-32,no prefix,UserB309D4E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User6B560CE,False
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,65-128,9-16,re,User2E2B0F1,True
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,re,User57CC78F,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,UserE804D5C,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User776F3DD,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,re,User79FA995,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,no prefix,UserD99E219,False
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,5-8,re,UserA0F8768,True
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,65-128,3-4,no prefix,User6A001E0,False
User68251CD,Train,0.0,FirstOnToLine,0.0,5-8,9-16,re,User2E2B0F1,True
User68251CD,Train,1.0,FirstOnToLine,0.0,257-512,9-16,re,User68251CD,True
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,9-16,re,User2E2B0F1,False
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,>64,no prefix,User3ED0FC,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,fw,User851301B,False
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,9-16,no prefix,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,257-512,9-16,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,65-128,9-16,re,User2E2B0F1,True
User68251CD,Train,0.0,FirstOnToLine,0.0,513-1023,9-16,re,User2E2B0F1,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,513-1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User6B560CE,False
User68251CD,Train,0.0,SecondOrLaterOnCcLine,0.0,>1023,>64,re,UserA6243BB,False
User68251CD,Train,0.0,SecondOrLaterOnCcLine,0.0,65-128,>64,re,UserA95670F,True
User68251CD,Train,0.0,FirstOnToLine,0.0,257-512,>64,no prefix,UserA95670F,False
User68251CD,Train,0.0,FirstOnToLine,0.0,257-512,>64,re,UserA95670F,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,no prefix,UserF850F5D,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,9-16,no prefix,UserF850F5D,False
User68251CD,Train,0.0,FirstOnToLine,0.0,>1023,17-32,no prefix,User6306E33,False
User68251CD,Train,0.0,FirstOnToLine,0.0,65-128,9-16,re,User5C5E58A,True
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,no prefix,User1804101,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,>64,re,User27FF8D7,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,17-32,no prefix,UserF850F5D,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserA9CC2E4,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,129-256,>64,no prefix,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,no prefix,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,65-128,>64,re,User851301B,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,no prefix,UserBAE6FA4,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,no prefix,UserAA9C56F,False
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,17-32,re,UserA0F8768,False
User68251CD,Train,0.0,FirstOnToLine,0.0,129-256,9-16,no prefix,UserA241EEC,True
User68251CD,Train,0.0,SecondOnToLine,0.0,33-64,9-16,re,User1118AC3,False
User68251CD,Train,0.0,SecondOnToLine,0.0,65-128,33-64,no prefix,User2E2B0F1,False
User68251CD,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,no prefix,UserD2CB94E,False
User68251CD,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,no prefix,User6B560CE,False
User68251CD,Train,0.0,FirstOnToLine,0.0,33-64,17-32,no prefix,User2E2B0F1,False
