user,dataset,FromMe,ToCcPosition,HasAttachments,BodyLength,SubjectLength,Sender,repliedTo
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,9-16,User9D06320,False
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,129-256,9-16,UserC35D66E,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,9-16,UserC35D66E,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,129-256,9-16,UserC35D66E,True
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User8017951,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserF9ACC79,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User742EC60,False
UserFF0F29E,Train,0.0,FirstOnCcLine,0.0,257-512,>64,UserD93E028,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User90F649C,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,>1023,33-64,User4525318,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User66D3EA6,False
UserFF0F29E,Train,0.0,SecondOrLaterOnCcLine,0.0,257-512,9-16,UserF9ACC79,False
UserFF0F29E,Train,0.0,SecondOrLaterOnCcLine,0.0,513-1023,9-16,User3A304E8,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User58B11C3,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,User8F65C37,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,>1023,33-64,User7ED997B,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User3ED0FC,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User7366C21,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,>1023,33-64,User58B11C3,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,>1023,33-64,User7ED997B,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User2523335,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User742EC60,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserCDFD03F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserD13897E,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,9-16,UserEFBE1D1,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,>1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User1043A54,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,9-16,User1188B3B,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,129-256,9-16,User1A400C6,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserA38F00B,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User742EC60,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,>1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User765E917,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,>1023,33-64,User58B11C3,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,UserD05AAB,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,5-8,33-64,User287C2EA,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User38B7A58,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User68B958,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User8E16BAE,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,UserABB154,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,65-128,9-16,User41CFF64,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,257-512,9-16,User41CFF64,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User2523335,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User7D84615,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,513-1023,33-64,User7988CF3,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User795479F,False
UserFF0F29E,Train,0.0,FirstOnCcLine,1.0,513-1023,3-4,UserF9ACC79,False
UserFF0F29E,Train,0.0,FirstOnCcLine,0.0,129-256,3-4,UserD45E58,False
UserFF0F29E,Train,0.0,FirstOnCcLine,0.0,17-32,3-4,UserF9ACC79,True
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,129-256,3-4,UserF9ACC79,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,3-4,User4A70905,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User742EC60,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,>64,User991A2D6,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,9-16,User4F1A3FD,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User213EB31,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,UserFD7A725,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,65-128,1-2,User846B87,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,9-16,1-2,User846B87,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,UserDF3BD2E,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,UserA752866,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User66D3EA6,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User64E23DB,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User99914B2,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserFE7BE53,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,User53E8860,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User6765956,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User67C81F0,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserEE4F81,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User24AA646,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User8E16BAE,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User55D7CC8,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,UserD6893C,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserE632F16,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,129-256,33-64,User866A887,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,65-128,33-64,User866A887,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,17-32,33-64,User866A887,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserED8D08,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User9546F2E,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,257-512,17-32,User432F503,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User81C6BF0,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,>64,User8EF4370,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserB38F8F6,False
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,513-1023,33-64,User704E9D3,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User5506731,True
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,9-16,17-32,UserC2598C4,False
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,513-1023,17-32,User5506731,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,UserF70E015,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User8D75D08,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,User5BF2BC4,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User90F649C,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserD8BFA51,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User4E6511A,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User4E6511A,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,UserD9C2814,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,17-32,33-64,User866A887,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User31CAE7F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserCD6139D,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,17-32,33-64,User31CAE7F,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User90F649C,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,UserBCEFA5B,False
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,513-1023,33-64,User704E9D3,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,>1023,33-64,User53E8860,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,UserD923037,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User78DA0C4,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,257-512,5-8,UserDF9C78E,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User6FAD132,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,UserD9E8B58,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserE789F18,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User2A1E64A,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User22026A,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User6FAD132,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserE789F18,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User6FAD132,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserEAD5840,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserEAD5840,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,User6FAD132,False
UserFF0F29E,Train,0.0,FirstOnCcLine,0.0,513-1023,33-64,UserD93E028,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,65-128,33-64,User866A887,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,65-128,9-16,User866A887,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,UserDA90EDE,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User19DE36F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User72F5403,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User8E16BAE,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,513-1023,>64,User58B11C3,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserE946880,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User6765956,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserE8E6CFF,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User3C2EC2B,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserBCEFA5B,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,UserFD7A725,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User3DBC025,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,UserFE8ECD5,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,513-1023,17-32,UserEF4C7F7,True
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,17-32,17-32,User4F07C95,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,129-256,17-32,UserEF4C7F7,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,User3BADFD3,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,17-32,17-32,UserEF4C7F7,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User6765956,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,User28E7A88,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User7B1807F,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,>1023,33-64,User7ED997B,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,257-512,>64,User7150C9,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User389C8EB,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,UserA013421,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,UserD9C2814,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserD93E028,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,65-128,33-64,User3B5705F,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,129-256,33-64,UserC1C9CB8,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User8E16BAE,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,User820C084,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User5506731,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserD270122,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,1-4,17-32,User61DB75B,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,UserD923037,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User4253A9E,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User4253A9E,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User693E387,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User6765956,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,513-1023,33-64,User58B11C3,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,257-512,17-32,UserD6893C,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,UserC32CCC0,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserD4CA892,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,User5BF0836,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,>1023,33-64,User58B11C3,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,User260A32,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,>64,User4058417,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,FirstOnCcLine,1.0,>1023,33-64,User704E9D3,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,1.0,>1023,>64,User53E8860,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,129-256,17-32,UserDF9C78E,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,129-256,17-32,UserDF9C78E,False
UserFF0F29E,Train,0.0,FirstOnCcLine,0.0,513-1023,17-32,User5BA8598,False
UserFF0F29E,Train,0.0,FirstOnCcLine,0.0,257-512,17-32,UserDF9C78E,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserCDFD03F,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User2F95E4E,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,User7366C21,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,User7366C21,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,User7366C21,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,>64,User7366C21,False
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,33-64,5-8,User4163285,True
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,33-64,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,UserD923037,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User66D3EA6,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User1A46FBD,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,UserD9C2814,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User8E16BAE,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserC5D43EB,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User742EC60,False
UserFF0F29E,Train,1.0,ThirdOrLaterOnToLine,1.0,17-32,5-8,UserFF0F29E,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User7B1807F,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,>1023,17-32,UserEF4C7F7,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,65-128,17-32,User1A400C6,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,257-512,17-32,UserEF4C7F7,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,17-32,User1A400C6,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,33-64,17-32,User3BADFD3,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,33-64,17-32,User866A887,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,User4F07C95,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,65-128,17-32,User3BADFD3,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,17-32,17-32,User3BADFD3,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,257-512,17-32,UserEF4C7F7,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,65-128,17-32,User866A887,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,User4F07C95,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,17-32,17-32,User3BADFD3,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,65-128,17-32,User866A887,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,User4F07C95,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,129-256,17-32,User4F07C95,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,5-8,17-32,User866A887,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,User9D021AC,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,UserBF592BC,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,User90F649C,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User58B11C3,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserD6DEEA1,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserCDFD03F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User37E4F21,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,User7A0DC7D,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,UserD74A7F2,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserB38F8F6,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,65-128,>64,UserA50684F,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,>64,UserFD7A725,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User61DB75B,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,UserD923037,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserD9C2814,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserD270122,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,User61DB75B,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,17-32,17-32,UserD270122,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,17-32,UserD923037,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,User4253A9E,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserD923037,False
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,0,3-4,User1A400C6,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,0,0,User9D06320,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User90F649C,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,UserACC73A2,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,257-512,33-64,UserACC73A2,True
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserD45E58,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User66D3EA6,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,>64,User92A852F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,>64,User92A852F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User72F5403,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,65-128,33-64,User776F3DD,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,UserC1C9CB8,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,65-128,17-32,UserF9ACC79,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserD9C2814,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,>1023,33-64,User64E23DB,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User90F649C,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User38298AA,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User8E16BAE,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,User8863F70,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,UserCC4745B,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User866A887,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,33-64,33-64,UserA0F8768,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,33-64,User5BA8598,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,33-64,User4163285,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,33-64,User3B5705F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,257-512,17-32,UserDD32A59,False
UserFF0F29E,Train,1.0,NotOnToOrCcLine,0.0,513-1023,17-32,UserFF0F29E,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,65-128,17-32,User9940063,True
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,5-8,17-32,User9940063,False
UserFF0F29E,Train,0.0,SecondOnToLine,0.0,>1023,33-64,User7ED997B,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,UserCDFD03F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,User4163285,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,65-128,17-32,User4163285,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,User3F94B61,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,17-32,17-32,UserAE8E82F,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,129-256,17-32,UserD270122,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,513-1023,17-32,User37E4F21,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,UserB38F8F6,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User8E16BAE,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,>64,User8E16BAE,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,17-32,User3ED0FC,False
UserFF0F29E,Train,0.0,NotOnToOrCcLine,0.0,33-64,17-32,User5732AFB,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,17-32,User41CFF64,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User5560979,False
UserFF0F29E,Train,0.0,FirstOnToLine,1.0,>1023,33-64,User704E9D3,False
UserFF0F29E,Train,0.0,ThirdOrLaterOnToLine,0.0,513-1023,33-64,UserFD7A725,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User66D3EA6,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,17-32,UserB38F8F6,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,513-1023,33-64,User8D75D08,False
UserFF0F29E,Train,0.0,FirstOnToLine,0.0,>1023,33-64,User66D3EA6,False
